cliente_id,nombre,email,telefono,estado,fecha_registro,edad,genero,codigo_postal
239.0,Rafaél Jacobo Echeverría Corrales,ramon54@example.net,1-492-162-6319,Nuevo León,2024-06-14,25.0,F,44219-2553
240.0,Miguel Modesto Villarreal,juan-carlos34@example.net,135.765.0778x72402,Estado de México,2021-07-23,,,
241.0,Alberto Luis Manuel Gurule Crespo,maytesotelo@example.net,340-647-4547x999,CDMX,2022-06-26,-5.0,M,
242.0,Sr. Gonzalo Calvillo,valenzuelagregorio@example.com,506.286.8534x98650,Guanajuato,2023-08-20,51.0,M,ABCDE
243.0,Violeta Amalia Arroyo,mateozelaya@example.com,1-946-293-9001,Veracruz,2024-10-02,-5.0,,97905
244.0,Alejandro Jonás Olivárez,albertomireles@example.org,709-888-6390x9515,Veracruz,2022-09-12,,,81385
245.0,Adán Luis Manuel Sanabria Valadez,veronica16@example.com,1-648-336-4599,Yucatán,2022-07-03,999.0,M,40409-8201
246.0,Diego Elias Montañez,pachecomartha@example.net,479-895-3056x11594,Veracruz,2022-06-04,999.0,,62940
247.0,Graciela Marroquín Munguía,mfigueroa@example.org,057.993.6663,Veracruz,2022-08-05,999.0,M,92201-1495
248.0,Ricardo Juan Arredondo Gamboa,arredondopascual@example.net,089-161-8111,Estado de México,2024-12-22,,M,
249.0,Marisela Monroy,avelazquez@example.org,+69(8)6743305090,Querétaro,2025-02-03,-5.0,,
250.0,Aldonza Soledad de la Fuente Aponte,urangel@example.com,+05(8)6705443739,Veracruz,2026-03-20,999.0,M,62123-2596
,Héctor Saavedra Zayas,rene83@example.org,322-008-8376,Yucatán,2023-02-16,,,ABCDE
252.0,María Esmeralda Carrero,blancacarrero@example.net,05571470022,Puebla,2023-05-20,-5.0,,ABCDE
253.0,Aurora Sonia Gollum Tijerina,tellezhomero@example.com,067.882.3229x290,Guanajuato,2025-03-24,64.0,Otro,ABCDE
254.0,Estela Heredia Coronado,patricio12@example.net,1-551-211-8700,Estado de México,2025-08-09,-5.0,Otro,
255.0,Sr. Zeferino Arce,yvaldez@example.org,02155395799,Veracruz,2024-01-27,22.0,M,03852-6907
256.0,Juan Carlos Emilio Montañez,lroybal@example.org,(028)204-3649,Guanajuato,2024-08-15,-5.0,F,82163-3725
257.0,Celia Esparta Luevano Tejada,jose-luis02@example.com,880-925-8441,Yucatán,2023-10-09,-5.0,M,ABCDE
258.0,Marcela Dolores Quintero Pacheco,miguel-angelbatista@example.org,730.670.3047x91559,Estado de México,2025-11-05,999.0,M,
259.0,Tomás Alejandro,santacruzpascual@example.org,808.876.6495,Querétaro,2023-03-23,40.0,,
260.0,Francisco Briones Arellano,apariciomonica@example.net,(429)001-2320,Nuevo León,2024-07-28,999.0,F,62210
261.0,Natalia Victoria Pineda,enriquecenteno@example.org,503-742-2702,Estado de México,2023-09-19,-5.0,M,
262.0,Ing. Irma Porras,zacarias39@example.org,470.031.1489x39090,Puebla,2022-09-06,999.0,,91617
263.0,Sofía Karina Nieto,anacintron@example.org,1-599-345-4651x5585,Querétaro,2026-02-18,,Otro,
264.0,Lourdes Suárez,estelasotelo@example.org,+24(5)6301567385,Estado de México,2025-11-01,40.0,F,
265.0,María Luisa Rosado Calvillo,chapaelena@example.net,06081115013,Guanajuato,2024-01-27,,M,54173
266.0,Ing. Emiliano Salazar,pablo01@example.net,505-384-5077x9540,Yucatán,2026-05-18,999.0,,ABCDE
267.0,Nelly Meza,lozadaanel@example.com,1-655-934-7489,Estado de México,2023-12-17,-5.0,Otro,
268.0,Gabino Héctor Segovia Almanza,peraltayolanda@example.net,+13(2)5858287919,Jalisco,2022-12-21,74.0,F,
269.0,Laura Aponte Munguía,maximiliano28@example.org,1-507-281-4455x63699,CDMX,2025-10-08,61.0,Otro,ABCDE
270.0,Eric Velásquez Chávez,clemente01@example.com,01600645942,Guanajuato,2022-08-01,999.0,,
271.0,Rebeca Rael,cmena@example.com,1-698-118-5799,Puebla,2023-02-23,66.0,Otro,ABCDE
272.0,José María Ávalos Hernádez,avaloshomero@example.org,1-690-110-0600,Jalisco,2025-11-29,999.0,,
273.0,Marisol Bonilla Sepúlveda,ramon36@example.net,1-901-382-9176,CDMX,2023-03-20,999.0,,17555-4123
274.0,Antonia Cristal Amaya Carbajal,rendonalfredo@example.net,1-348-323-8513x89533,CDMX,2023-12-05,-5.0,F,
275.0,Antonia Dávila Ferrer,danielamota@example.org,1-809-038-3578x630,Querétaro,2025-08-27,-5.0,M,78104-7643
276.0,Concepción Montañez,pedro63@example.org,1-342-613-0534x0391,Veracruz,2022-01-27,999.0,F,
277.0,Virginia Concepción Castillo Meléndez,german71@example.org,1-421-293-3343x341,Guanajuato,2022-10-21,,,
278.0,Leonor María Luisa Haro Torres,gcuriel@example.net,+05(6)2481788239,Jalisco,2026-02-15,43.0,,41695-4297
279.0,Gerardo Julio Jáquez,estelanaranjo@example.net,371.263.1199x3400,Veracruz,2021-07-29,-5.0,,ABCDE
280.0,Aida Cortez Segovia,yzapata@example.net,026-385-4526x468,Guanajuato,2023-03-27,999.0,Otro,24486-6717
281.0,Mercedes Caldera Mojica,lbaez@example.com,091.753.2994x7485,Guanajuato,2024-09-13,-5.0,F,ABCDE
282.0,Óscar Rubén Cortez del Valle,usolorio@example.net,998-287-3738x0196,Estado de México,2024-02-20,999.0,M,
283.0,María Luisa Clara Campos,kcazares@example.net,(549)292-6176x4049,Guanajuato,2023-06-14,999.0,,33826-1953
,Srita. Gabriela Miramontes,vargasdavid@example.net,+32(1)2876347295,Guanajuato,2025-09-24,-5.0,Otro,
285.0,Darío Camacho Parra,aldonzabarajas@example.net,(708)968-7305x121,Estado de México,2021-09-02,,M,93882
286.0,Ing. Horacio Llamas,marcelavalenzuela@example.net,225.013.4145,Yucatán,2022-03-15,,Otro,
287.0,Ing. Eduardo Solís,aguileraadalberto@example.com,385.410.7946,Nuevo León,2022-11-29,33.0,F,
288.0,Lic. Victoria Leiva,jose-carlos49@example.com,(413)986-8641x961,Puebla,2023-09-07,,M,
289.0,Lucas Gamboa Noriega,jorge-luisochoa@example.com,936.138.4731,Veracruz,2023-04-25,999.0,,
290.0,Tomás Navarrete,hildacamacho@example.net,021.960.2614,Estado de México,2021-11-14,999.0,M,ABCDE
291.0,Ing. José Manuél Hernández,olga17@example.org,307.233.5503x2193,Veracruz,2023-07-11,-5.0,Otro,05335-1421
292.0,Sr. Augusto Garica,socorro21@example.com,1-339-578-2521,Estado de México,2022-01-29,50.0,Otro,ABCDE
293.0,Ing. Enrique Mercado,itzel52@example.net,1-944-345-9442x49815,Veracruz,2023-07-06,20.0,Otro,
294.0,Lic. Benjamín Galindo,guillerminarael@example.org,(899)214-8727x14577,Jalisco,2021-09-07,59.0,,ABCDE
295.0,Amelia Cecilia Nájera,cestevez@example.com,(703)210-4384x716,Veracruz,2024-12-19,55.0,,
296.0,Cristian Héctor Pichardo,marco-antoniomontalvo@example.org,(673)607-6800,Estado de México,2024-09-27,999.0,,
297.0,José Emilio Clemente Valverde,silviaduran@example.org,189-924-3741,CDMX,2024-03-25,46.0,Otro,60317
298.0,Carlota Gabriela Casillas,abrilsegura@example.net,070-152-3638x1381,Yucatán,2023-07-20,,M,
299.0,Dr. Cristobal Gaona,veracesar@example.net,1-452-393-6756,Veracruz,2025-05-01,,Otro,
300.0,Rosalia Paredes,jiminezmarisol@example.org,(878)249-3225,Querétaro,2024-03-19,999.0,Otro,28552-7857
301.0,Martha Carlota Villalobos Rodarte,jose87@example.net,1-645-750-2883,Estado de México,2021-10-30,-5.0,M,ABCDE
302.0,Pablo Rojas,jacobocarreon@example.net,339.555.0663x753,Querétaro,2022-07-14,,Otro,24173
303.0,Dra. Pamela Villalobos,hsegovia@example.net,1-284-897-0955x1290,Nuevo León,2024-05-20,-5.0,,
304.0,Elvia Minerva Sarabia Tovar,noeliabaca@example.com,(193)567-6199x3615,Jalisco,2023-12-26,999.0,Otro,
305.0,Sr. Miguel Ángel Tórrez,carolina54@example.org,1-823-838-0984x3440,Yucatán,2023-08-02,999.0,,
306.0,Araceli Sara Alarcón,gamboabianca@example.org,679.396.7844,CDMX,2023-09-14,-5.0,F,
307.0,Marcela Urrutia,benito46@example.net,(349)618-0195x2461,Estado de México,2024-09-17,999.0,F,
308.0,Gonzalo Holguín Valle,eugenia69@example.com,(426)999-6268x241,Nuevo León,2023-06-02,27.0,Otro,32509-5509
309.0,Pascual Octavio Valles Guerra,alvaro13@example.org,101-235-7707x390,Yucatán,2022-10-31,67.0,Otro,
310.0,Salma Gallardo Rosales,wcasares@example.org,1-267-365-5684x365,Guanajuato,2024-06-29,,F,
311.0,Anel Muro Anguiano,benjamin17@example.com,021-607-7836x566,Veracruz,2026-05-31,999.0,Otro,
312.0,Alicia Tello,gustavoflorez@example.net,(898)624-2167x01697,Veracruz,2025-09-21,-5.0,,
313.0,Lic. Uriel Quesada,quesadalorena@example.com,1-329-996-0211,Yucatán,2024-12-22,-5.0,,
314.0,Dr. Miguel Ángel Guevara,arturovalenzuela@example.com,525.409.4743x510,Estado de México,2021-09-06,999.0,,
315.0,Zacarías Alejandro Caballero Urbina,sanabriajuan@example.com,201-508-2185x734,Guanajuato,2025-06-07,999.0,F,
316.0,Jorge Luis Nájera Reynoso,tomas43@example.net,010.816.1916x685,Nuevo León,2025-01-30,-5.0,M,ABCDE
317.0,Cristal Miramontes Gallardo,martin74@example.net,687-363-5156x21899,Estado de México,2024-11-22,53.0,,35829
318.0,Cornelio Tejada Lemus,rocio99@example.org,1-319-467-5852,Querétaro,2025-11-17,,Otro,ABCDE
319.0,Diana Torres Arenas,soledad39@example.org,613-411-6657x230,Yucatán,2025-01-08,999.0,M,
320.0,Carlos Estévez,elisahinojosa@example.org,1-762-013-8344,Veracruz,2025-01-05,-5.0,M,ABCDE
321.0,Carolina Pichardo Mesa,arivera@example.com,03023390628,CDMX,2025-06-06,-5.0,F,ABCDE
322.0,Inés Cortés,efranco@example.com,411.029.1094x3962,Jalisco,2024-11-19,,M,
323.0,Flavio Menéndez,rinconpaulina@example.com,021-013-8568,Jalisco,2022-06-06,-5.0,F,
324.0,Gloria Galarza,zamoragabriel@example.com,+91(5)9216128006,CDMX,2022-05-04,999.0,F,ABCDE
325.0,Camilo Guerra,acolon@example.org,(193)523-9197,Veracruz,2021-12-08,57.0,M,87489-2417
326.0,Dra. Conchita Molina,clemente04@example.net,(105)621-5691x3422,Querétaro,2022-04-18,,,ABCDE
327.0,Felipe Marco Antonio Mena,gustavo38@example.com,565.463.9332,Jalisco,2021-08-02,-5.0,F,
328.0,Santiago Sergio Espinal Bustos,ubaeza@example.com,849-610-1014x19767,Jalisco,2024-01-13,,,ABCDE
329.0,Paulina Amanda Naranjo Mendoza,camilorolon@example.com,098.049.6018x9557,Jalisco,2023-07-14,999.0,,66830
330.0,María Teresa Magaña,emiliavasquez@example.org,(351)128-8235x77656,Yucatán,2021-10-30,,F,
331.0,Aida Yeni Tapia,kmaldonado@example.org,384-744-6651x9376,Guanajuato,2024-01-28,-5.0,F,ABCDE
332.0,Sr. Alfredo Ávalos,cristal42@example.com,773.592.1282x740,Nuevo León,2023-04-07,60.0,,
333.0,Diana Zoé Fonseca,clara37@example.com,1-240-016-0991x50958,Jalisco,2025-10-17,51.0,,ABCDE
334.0,Isaac Rubén Pichardo de la Rosa,arellanoabril@example.com,1-025-115-6888x5562,CDMX,2023-11-03,999.0,Otro,
335.0,Rafaél Zacarías Arevalo,mitzy36@example.org,00819475807,CDMX,2025-08-05,40.0,Otro,
336.0,Antonia Hilda Ulibarri Partida,rene83@example.net,636-811-3539,Jalisco,2023-04-06,-5.0,F,41112
337.0,Raúl Arroyo Duarte,gregorio15@example.net,753.451.0897x2780,Estado de México,2022-10-30,-5.0,F,ABCDE
338.0,Sr. Humberto Guerra,fdel-rio@example.net,(925)822-2002x6517,Veracruz,2023-08-30,,F,44034-3489
339.0,Fabiola Asunción Parra,miriam65@example.org,+90(7)8336666601,Veracruz,2023-08-14,-5.0,F,72283
340.0,Lic. Samuel Razo,socorro98@example.org,(401)906-8512x289,Puebla,2021-11-29,74.0,Otro,
341.0,José Emilio Reynaldo Quiñónez,riosasuncion@example.org,(291)699-2348x214,Yucatán,2022-11-16,999.0,Otro,55324-7014
342.0,Violeta Ana Luisa Moreno Manzanares,aldo07@example.com,(227)814-3327,Puebla,2023-01-13,-5.0,M,
343.0,Emiliano Cazares Madrid,adan28@example.net,262-711-5953,Querétaro,2021-12-28,-5.0,,ABCDE
344.0,Srita. Anabel Vega,ibarraanel@example.org,434-664-3887,Veracruz,2022-09-14,999.0,Otro,
345.0,Ing. Leonel del Valle,pluevano@example.org,799-042-0931,Veracruz,2022-03-28,999.0,Otro,
346.0,Angélica Rosalia Armendáriz,xsaldana@example.net,474.739.9555x5240,Jalisco,2026-03-30,999.0,M,ABCDE
347.0,Lic. César Flórez,solorioberta@example.org,(922)214-6863x2147,Nuevo León,2022-11-16,-5.0,Otro,79979-1154
348.0,Homero Francisco Cabrera Saavedra,zloera@example.net,448.293.6803x165,Jalisco,2022-08-13,-5.0,Otro,ABCDE
349.0,Ilse Castillo,estelarojo@example.com,112-687-9940x937,Guanajuato,2022-09-26,999.0,Otro,ABCDE
350.0,Aurelio Emilio Gamez Lomeli,noemiabrego@example.com,302-375-4249x479,CDMX,2022-04-18,-5.0,,ABCDE
351.0,Catalina Nayeli Villalpando,gamezalberto@example.com,937-099-2999x765,Querétaro,2025-08-02,58.0,M,ABCDE
352.0,Pablo Benjamín Menéndez Armas,oliviadominguez@example.net,070.977.3279,Estado de México,2022-12-13,,M,
353.0,Guillermina Minerva Aguirre Valladares,albertoesquibel@example.com,357-752-1774x7596,Veracruz,2021-09-04,,M,
354.0,Salvador Andrés Aguirre,celiaposada@example.org,+71(7)0231820272,Estado de México,2024-02-14,999.0,,12364-3565
355.0,Miriam Débora Amador Bonilla,martin87@example.com,369-344-2478x549,Nuevo León,2026-03-25,999.0,Otro,
356.0,Rocío Montes Lovato,chernadez@example.com,339-533-6693,Veracruz,2025-06-04,66.0,,
357.0,Benjamín Renato Ramón Oquendo,fierrocamilo@example.com,(518)422-4868,Yucatán,2022-07-10,999.0,Otro,
358.0,Gabino Maestas Castellanos,gallardogregorio@example.org,1-007-445-8960,Puebla,2026-06-14,25.0,F,ABCDE
359.0,Silvano Meraz,hbenavidez@example.net,880-575-1544x727,Yucatán,2024-10-02,42.0,Otro,
360.0,Porfirio Abelardo Caraballo,urielvalle@example.net,851.889.4618x7098,Veracruz,2022-05-03,-5.0,,
361.0,Sr. Manuel de Jesús,correo_mal_formado,1-415-431-9992x153,Jalisco,2023-11-20,26.0,,
362.0,Bruno Arreola,mgarrido@example.org,(040)752-3853x4169,Veracruz,2022-01-22,-5.0,Otro,24967-8737
363.0,Martín Francisco Javier del Valle Esquibel,cesar15@example.com,+85(4)4846187137,Yucatán,2023-04-15,-5.0,Otro,
364.0,Patricia Ulloa Adame,oliver36@example.org,04288346226,Nuevo León,2024-01-22,-5.0,,
365.0,Dr. Adán Ledesma,corneliomayorga@example.net,843.030.3697x92575,Jalisco,2022-11-14,,F,ABCDE
366.0,Paulina Luz Ramos Vélez,npalomino@example.com,493.503.8525x16681,CDMX,2023-11-01,-5.0,,
367.0,José Carlos Oswaldo Pulido,alejandro27@example.com,1-252-848-9112x80393,Jalisco,2021-07-17,-5.0,,ABCDE
368.0,Nayeli Guardado Sierra,mayte36@example.net,254.453.3658,Yucatán,2023-09-06,999.0,,22702
369.0,Amelia Amaya,horaciolimon@example.com,801.934.8066,Nuevo León,2024-03-12,38.0,,ABCDE
370.0,Paulina Covarrubias,felixherrera@example.net,(750)188-0341x06181,Yucatán,2023-01-08,,,
371.0,Delia Olvera Muro,lucia18@example.org,1-973-980-5902x6926,Nuevo León,2023-06-17,45.0,M,
372.0,Augusto José Emilio Cardenas Arevalo,antonioespino@example.net,1-798-105-6134,Querétaro,2025-07-16,,Otro,
373.0,Luisa Sofía Bustamante,de-la-olorenzo@example.com,07510800580,Estado de México,2022-01-01,-5.0,M,
374.0,Srita. Luisa Madrid,correo_mal_formado,(040)060-4853x4260,Puebla,2023-11-15,-5.0,F,
375.0,Raúl Corona,sofiatoro@example.com,09293765185,Yucatán,2022-02-08,,,
376.0,Paola Botello Concepción,jiminezisaac@example.net,714-644-3778,Nuevo León,2022-06-16,-5.0,,29711-8505
377.0,Ing. Reynaldo Tafoya,jvargas@example.net,660-466-0719,CDMX,2021-08-04,23.0,,
378.0,Luis Manuel Campos Alvarado,rlozano@example.net,(035)937-1454x3517,Puebla,2022-03-24,999.0,,74765
379.0,Norma Rodríguez Rivera,jfernandez@example.net,748-255-4891x4052,Veracruz,2022-05-09,-5.0,Otro,ABCDE
380.0,Amanda Mercedes Benavídez Holguín,enriqueesquivel@example.com,(682)391-2770,Puebla,2024-10-17,999.0,Otro,ABCDE
381.0,Francisca Diana Mares Lara,carlota50@example.net,+68(8)8152057206,Jalisco,2023-05-05,62.0,F,ABCDE
382.0,Benjamín Jacobo Ramón,carloslebron@example.net,228.001.2508x1497,Guanajuato,2025-07-25,999.0,F,
383.0,Cynthia Mojica Brito,warce@example.org,(560)833-3492x9002,Nuevo León,2024-07-14,-5.0,Otro,ABCDE
384.0,Lic. Marisol Galarza,tomas99@example.com,180-742-6144x48176,Nuevo León,2021-12-30,-5.0,,29299-9752
385.0,Virginia Dulce Espinoza Téllez,estelaarellano@example.net,+29(9)7830546526,Estado de México,2023-07-24,999.0,M,
386.0,Ramón Gerónimo Henríquez González,galarzaclaudia@example.com,09389408022,Veracruz,2022-11-18,,M,39565-2423
387.0,Reynaldo Iván Rodarte,bhuerta@example.net,09445829270,Querétaro,2024-08-12,999.0,F,
388.0,María Elena Araceli Cisneros Ureña,sierrafrancisca@example.net,+13(2)3376027577,Estado de México,2025-01-07,-5.0,F,
389.0,Inés Dulce María Galarza Díaz,dominguezgabino@example.net,167.915.8816x8272,Veracruz,2022-02-25,999.0,,
390.0,Enrique Claudio Pérez Ornelas,hcarrillo@example.com,(041)510-2936x747,Veracruz,2025-02-07,19.0,,ABCDE
391.0,Eric Javier Berríos Corrales,lucas80@example.com,1-827-987-2997,Puebla,2023-02-22,-5.0,M,97057
392.0,Srita. Judith Madera,yolanda41@example.com,1-117-406-7135x433,Querétaro,2025-03-07,999.0,Otro,18412
393.0,Leonardo Acosta Tamez,acevedoisabela@example.net,646-068-4045,Jalisco,2024-01-10,,Otro,
394.0,Serafín Colón Vásquez,guzmanarmando@example.com,367.020.8886x1605,Guanajuato,2024-12-24,41.0,,59466
395.0,Lic. Homero Sandoval,menarosa@example.com,776-099-7101x61100,Yucatán,2026-05-25,-5.0,,
396.0,Uriel Paredes Oquendo,rnavarro@example.org,524.466.7553,Jalisco,2023-07-12,999.0,,
397.0,Sra. Sara Ibarra,benjaminvillalobos@example.org,1-868-074-2574x4458,Jalisco,2026-04-23,26.0,,
398.0,Ing. Gabino Coronado,guajardomiguel-angel@example.com,06339974912,Estado de México,2022-07-11,-5.0,F,
399.0,Rosario Balderas,deliamorales@example.com,610.866.2671x3822,Yucatán,2024-08-08,43.0,M,07917-5146
400.0,Eduardo Carrión,claudiagallegos@example.com,648.629.9572x4235,Nuevo León,2025-11-16,-5.0,,ABCDE
401.0,Sra. Itzel Ozuna,xberrios@example.com,765-742-2933x792,Nuevo León,2023-09-11,,Otro,
402.0,Sra. María Trejo,vgarcia@example.org,(502)668-2229x68932,Nuevo León,2025-08-02,-5.0,,
403.0,Camilo Miguel Ángel Lomeli,yalcantar@example.org,(870)045-1607x31511,Yucatán,2023-09-09,999.0,,
404.0,Héctor Pedro Carrero Mascareñas,zavalaalejandro@example.net,00061549941,Veracruz,2022-12-11,70.0,Otro,
405.0,Nicolás Cavazos Navarro,ivan06@example.net,(332)959-7057x951,Jalisco,2026-05-16,-5.0,M,ABCDE
406.0,Humberto Torres Rodríquez,serafin33@example.com,822.492.8394x132,Querétaro,2023-06-03,,M,ABCDE
407.0,Leonel Benjamín González Terrazas,nellyharo@example.org,922-203-2968x3463,Nuevo León,2022-10-28,999.0,F,
408.0,Ing. Ana María Puente,reyessofia@example.com,320-653-9122,CDMX,2023-08-06,54.0,F,72410
409.0,Rufino Eduardo Camarillo,wendolinbenavides@example.org,619.347.0059,Veracruz,2021-11-12,999.0,F,ABCDE
410.0,Blanca Irene Frías,fgallegos@example.com,379.972.3618x324,Puebla,2024-12-06,999.0,M,
411.0,Srita. Natividad Benavides,dariosevilla@example.com,488-262-7412x15092,Yucatán,2026-06-29,-5.0,,ABCDE
412.0,Jerónimo Claudio Vergara Sepúlveda,lzamudio@example.org,403.965.2886x48155,Estado de México,2022-11-06,999.0,,
413.0,Abraham Felix Sanches Nazario,normasoto@example.net,767.733.0594x555,Yucatán,2021-08-11,-5.0,,ABCDE
414.0,Benito Salvador Becerra Pérez,rtrujillo@example.com,413-674-2035x148,Puebla,2023-09-22,-5.0,,
415.0,Lic. Gabino Rojas,afajardo@example.com,205-591-7359,Puebla,2023-03-07,-5.0,F,ABCDE
416.0,Renato Santiago Farías,gloria96@example.com,555-919-6598x340,Estado de México,2025-08-02,-5.0,,
417.0,Jos Casillas Espinosa,segovialucia@example.com,+47(0)7056758560,Querétaro,2025-03-30,999.0,,
418.0,Benito Serafín de la Crúz Oquendo,anelbenavidez@example.net,(573)123-8977x64940,Nuevo León,2024-11-27,36.0,Otro,90930-2299
419.0,Héctor Rolando Canales Gutiérrez,zparedes@example.org,(971)541-4280,Estado de México,2024-11-05,-5.0,,
420.0,Berta Mora Anguiano,imoreno@example.net,1-086-734-9211,Puebla,2021-09-24,-5.0,,
421.0,Maximiliano Julio César Lucio,terrazasnatividad@example.org,049-553-1126x966,Nuevo León,2023-12-26,,F,36420
422.0,Miguel Sergio de la Torre,eugeniacandelaria@example.org,+46(3)2155721021,Yucatán,2022-01-07,,M,33354
423.0,Marisol Gollum,elenacasarez@example.org,803.586.7532,Guanajuato,2022-01-19,999.0,M,
,Emilia Mondragón Sandoval,barrerasonia@example.net,159.510.7181,CDMX,2022-08-14,,,ABCDE
425.0,María José Camila Sepúlveda,correo_mal_formado,(129)150-8660x0773,Veracruz,2025-07-09,,Otro,
426.0,Mario Riojas,isanabria@example.org,(529)431-7542,Querétaro,2025-04-07,59.0,M,
427.0,Rosalia Angulo,valencianancy@example.net,386.461.4424x70331,Yucatán,2024-10-14,65.0,F,ABCDE
428.0,Daniel Abel Lerma,gmondragon@example.org,259-001-3333,Nuevo León,2026-07-01,999.0,,
429.0,José Gonzalo Garrido Segovia,olivaresfelix@example.com,222-979-1936,Querétaro,2024-11-24,74.0,M,
430.0,Martín Emilio Carrasco Gallardo,correo_mal_formado,1-665-719-0817x35419,Jalisco,2022-11-01,-5.0,,ABCDE
431.0,Gabino Rivero Tamayo,cesar47@example.org,013-197-1274x8059,Nuevo León,2024-05-16,999.0,Otro,
432.0,Gustavo Gaitán Tijerina,duartereina@example.net,(182)136-1051x60147,Jalisco,2024-06-29,,,
433.0,Emiliano Eugenio Flores,villarrealmaria-eugenia@example.net,523-955-2198,Nuevo León,2024-01-28,-5.0,Otro,
434.0,Alvaro Mora Valle,victor69@example.org,1-642-472-0390,Nuevo León,2022-07-12,999.0,,
435.0,Patricio Israel Cano Segovia,wendolin88@example.com,269-894-6387x1802,Jalisco,2023-11-10,43.0,F,
436.0,Celia Débora Romero,ramiro35@example.net,(532)972-8759x11005,Veracruz,2025-10-24,,M,
437.0,Gabriela Magdalena Olivárez,manuelolvera@example.com,1-700-537-8082,Guanajuato,2023-01-12,999.0,Otro,
438.0,Serafín Palomino,marreromaria-jose@example.com,400.110.8112,Querétaro,2024-09-01,55.0,Otro,
439.0,Lic. Elisa Rivas,wguajardo@example.com,684.594.8298,Puebla,2023-05-07,21.0,,
440.0,Manuel Martín Carrillo Valdivia,bernabevenegas@example.org,420.903.8433x20516,Nuevo León,2021-07-18,-5.0,M,
